unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response,label_name,confidence_score,label_id
573,496,True,2023,"Large selection, all common sizes available. Worth a visit.",Herzo Outlet,adidas,,positive,0.6900053024291992,1
574,892,False,2023,"Unfortunately no oversizes. And only a small selection up to a maximum of xxl. When it comes to shoes, only small sizes. A pity.",Herzo Outlet,adidas,,neutral,0.4994700253009796,0
575,595,False,2023,We were happy with the first one,Herzo Outlet,adidas,,positive,0.9584218263626099,1
576,624,False,2023,"Hardly any big sizes. Overpriced. At least it's clean and tidy. However, there is a better selection and better prices in stores.",Herzo Outlet,adidas,,positive,0.4408905804157257,1
577,949,True,2017,"We haven't been here for many years, we used to like to come because of big discounts and the e.g. T. great individual pieces. Unfortunately, little remains of it, apart from a huge temple of consumerism. A pity. Hardly any sign of an outlet.",Herzo Outlet,adidas,,negative,0.6284857392311096,-1
578,775,False,2022,"Long queues in front of the outlet and certain sizes of both women's and men's items are out of stock. According to an employee, the outlet has been ""looted"" by the masses of people and supplies are not coming.",Herzo Outlet,adidas,,negative,0.7549843788146973,-1
579,273,True,2024,Very interesting,Herzo Outlet,adidas,,positive,0.8741934299468994,1
580,932,True,2023,Great shopping experience. It is worth it in any case. I can only recommend.,Herzo Outlet,adidas,,positive,0.9018897414207458,1
581,819,False,2023,"The employees at the cash register, especially the women, very bored and rude...",Herzo Outlet,adidas,,negative,0.8931339383125305,-1
582,588,False,2023,"Unfortunately, there is little choice here, at less good prices, in a chilly atmosphere. The new light doesn't save it either.",Herzo Outlet,adidas,,negative,0.4547467529773712,-1
583,635,True,2023,Very extensive range with some bargains.,Herzo Outlet,adidas,,positive,0.5440575480461121,1
584,495,True,2022,Were there this morning and were the first ones to go in. I was also able to find some cheap clothes for us and the kids.,Herzo Outlet,adidas,,positive,0.6768291592597961,1
585,2,True,2017,"Always good offers, sometimes real bargains. You can get (actually) overpriced products at a reasonably reasonable price.",Herzo Outlet,adidas,,positive,0.9036992192268372,1
586,125,True,2023,Very large selection. There are plenty of bargains out there!,Herzo Outlet,adidas,,positive,0.6568082571029663,1
587,426,True,2016,It is an outlet and not an order catalog or specialist shop: there is something from every product category from the past season as well as from the current season. All discounts are based on the RRP (does not correspond to the real retail …,Herzo Outlet,adidas,,neutral,0.506951093673706,0
588,1034,True,2021,"Everything was great, great discounts. However, as a creators club member, it is probably not possible to collect your points by showing the app, even though the app says so when you enter Adidas stores.",Herzo Outlet,adidas,,positive,0.642184853553772,1
589,727,True,2020,"Completely overcrowded and un-relaxed shopping atmosphere, slight price reductions of around 30% and lack of availability of shoes in normal sizes. …",Herzo Outlet,adidas,,negative,0.6947748064994812,-1
590,824,True,2023,I wanted certain Adidas items and I found them there very cheaply,Herzo Outlet,adidas,,positive,0.45217365026474,1
591,867,True,2023,"Most items are heavily discounted. We always find what we're looking for, especially in the shoe department.",Herzo Outlet,adidas,,negative,0.5605396628379822,-1
592,146,True,2018,"You can't find real bargains on current items. But if you don't value current things and are looking for something crazy, this is the right place for you. You can get running and outdoor sports cheaply. Current things can be found cheaper or at the same price on Amazon or in stores.",Herzo Outlet,adidas,,negative,0.4005623161792755,-1
593,332,False,2023,Couldn't get drunk jerseys. It's a shame for such a global corporation.,Herzo Outlet,adidas,,negative,0.6986785531044006,-1
594,688,True,2021,"Was ever more attractive. The offer is mainly football and jogging clothing, other sports are only niche. The really cheap bargains have become very rare.",Herzo Outlet,adidas,,positive,0.7237196564674377,1
595,617,True,2019,There is a very large selection of everything from Adidas and Reebok. The prices are very cheap.,Herzo Outlet,adidas,,negative,0.48596441745758057,-1
596,199,True,2018,nice but crowded. But a salesperson still found time to answer our questions and was even able to find something from the warehouse for us. thanks again,Herzo Outlet,adidas,,positive,0.7831105589866638,1
597,987,True,2020,"Huge crazy outlet. There are men's, women's, and children's departments. The assortment is large, the prices are reasonable.
2 floors of shopping, toilets, cafe and parking - a nice addition",Herzo Outlet,adidas,,negative,0.45163917541503906,-1
598,236,True,2022,"I looked for shoes but couldn't find anything. There are plenty of textiles, but the prices are sometimes even cheaper in sports mail order stores. The selection is of course great.",Herzo Outlet,adidas,,positive,0.46468135714530945,1
599,137,False,2023,"Good price-performance ratio.
It's worth driving 90km just for football shoes",Herzo Outlet,adidas,,positive,0.9346758127212524,1
600,736,True,2018,"Went there out of curiosity but can't understand the hype. Bargains are hardly possible. In any case, for me, trickots for children at €50 are simply too expensive...",Herzo Outlet,adidas,,negative,0.555938184261322,-1
601,6,True,2023,"Large store with a huge selection.
A must for bargain hunters.",Herzo Outlet,adidas,,positive,0.7802035808563232,1
602,157,False,2019,Very GOOD things and clothes,Herzo Outlet,adidas,,positive,0.7633545994758606,1
603,114,False,2023,Really great offers. Very clean and tidy.,Herzo Outlet,adidas,,positive,0.9626906514167786,1
604,1047,False,2018,"I love it. Staff very nice and always changing offers. Unfortunately the xl are too small or there are none at all, which spoils my purchase a bit. Otherwise 5*",Herzo Outlet,adidas,,positive,0.9151657819747925,1
605,746,True,2023,Great shop and got good advice. Thank you.,Herzo Outlet,adidas,,positive,0.9884337782859802,1
606,897,True,2020,"Very large Adidas and Reebock outlet in a nice atmosphere. The employees who work around here are always friendly and helpful. You can always find one or two bargains when it comes to what's on offer. It's always fun here, we love coming here.",Herzo Outlet,adidas,,positive,0.9655700325965881,1
607,318,False,2017,Were no longer allowed in due to renovations. You can also announce this on the homepage. Driven many kilometers for free. Thanks for that....,Herzo Outlet,adidas,,positive,0.7809280157089233,1
608,710,True,2023,"No good offers, very little selection and quite long waiting times at the checkouts.",Herzo Outlet,adidas,,negative,0.7103788256645203,-1
609,567,True,2024,Found everything 👍🏻 …,Herzo Outlet,adidas,,positive,0.5473362803459167,1
610,618,True,2020,"Overall, you have to be a little “lucky” if you want to get real bargains. On average the prices are really better than online. But you can sometimes get really good bargains when older models have to go. (Ex.: Current adidas Predator SG …",Herzo Outlet,adidas,,positive,0.6013494729995728,1
611,404,True,2023,"Great outlet, affordable prices and nice children's section",Herzo Outlet,adidas,,positive,0.9415920972824097,1
612,719,True,2023,Top offers....great selection,Herzo Outlet,adidas,,positive,0.9661300778388977,1
613,720,False,2023,That's it for us. Not even a dog is allowed in anymore.,Herzo Outlet,adidas,,positive,0.5669176578521729,1
614,54,True,2018,"The store was kept pretty cool. Just like the staff. Good selection if you don't have a clothing size of XXL. However, there is a large selection in S and XS",Herzo Outlet,adidas,,positive,0.7879607677459717,1
615,155,True,2021,"Great prices, we were totally overwhelmed by the huge selection. Mega cool store 👍👍👈 …",Herzo Outlet,adidas,,negative,0.5870537161827087,-1
616,451,True,2023,"Great offers, but you have to bring a lot of time",Herzo Outlet,adidas,,positive,0.579893171787262,1
617,602,True,2023,"It seems big, but the selection is small. Prices bite",Herzo Outlet,adidas,,negative,0.46678322553634644,-1
618,879,True,2023,Quite okay - no outstanding bargains. It's not worth going extra.,Herzo Outlet,adidas,,neutral,0.4122549295425415,0
619,227,True,2016,This is also a typical “outlet”: a 30% discount is usually offered on inflated brand prices. These don't feel like snappers. If you're happy with a 30% discount on a polyester jacket that used to cost €79... please.,Herzo Outlet,adidas,,neutral,0.4857420027256012,0
620,934,True,2023,Real bargains are rare. Not all sizes are in stock,Herzo Outlet,adidas,,negative,0.4683227837085724,-1
621,580,True,2018,"There are bargains, but there are problems at the checkout. Maybe it's because colleagues first have to be greeted extensively.",Herzo Outlet,adidas,,negative,0.5474234223365784,-1
622,911,True,2018,"Unfortunately, the selection of Bundesliga club jerseys is too small. International associations for this en masse. It's best to come with two people. One stands in line at the checkout and the other goes shopping. Not recommended, especially on weekends.",Herzo Outlet,adidas,,negative,0.48386266827583313,-1
623,796,True,2023,Unfortunately there are no outlet prices in the Adidas outlet. I've seen better outlets there. A pity. Will not stop there again.,Herzo Outlet,adidas,,negative,0.4393322467803955,-1
624,553,True,2022,"Large selection and the prices are typically very good, staff are also friendly and helpful",Herzo Outlet,adidas,,positive,0.9619728326797485,1
625,806,True,2020,"Adidas has set up a huge outlet there. Everything is very stylish and there is a lot of goods available. Since we were there during Black Week, there was a lot going on and the queues at the checkouts were correspondingly long. …",Herzo Outlet,adidas,,positive,0.595369279384613,1
626,372,True,2019,"There has been some renovation work in the last 1.5 years and the new surroundings and layout take some getting used to and are unusual.
The selection of streetwear from Adidas has been reduced quite a bit and there …",Herzo Outlet,adidas,,negative,0.42215079069137573,-1
627,443,False,2020,Always great. Unfortunately there is little yoga and outdoor (TERREX) but I have already found a lot of great bargains. Especially in the Last Paris Section I always find running shoes at 70% off...!,Herzo Outlet,adidas,,positive,0.8121007680892944,1
628,237,True,2023,"Very large outlet.
With a great selection!!!",Herzo Outlet,adidas,,positive,0.9745955467224121,1
629,403,False,2021,"Very large selection, but not necessarily cheap. I was hoping for more.",Herzo Outlet,adidas,,positive,0.4447386562824249,1
630,935,True,2023,"You can sometimes get a bargain, yes. Right next to it is sOliver and also Sport Hoffmann.",Herzo Outlet,adidas,,positive,0.514038622379303,1
631,885,False,2017,"Large outlet, large selection, but confusing. The prices are sometimes very high and I hardly found anything for myself. Unfortunately disappointing!",Herzo Outlet,adidas,,negative,0.7128576636314392,-1
632,251,False,2022,"I was in the outlet today, I was very satisfied, despite Corona, my purchase was successful, the staff was very friendly, we had time and were able to look around and if I had any questions, I was also helped in a friendly manner. …",Herzo Outlet,adidas,,positive,0.9065201282501221,1
633,371,False,2017,You just need a bit of luck and you can get great bargains. But there really is almost everything.,Herzo Outlet,adidas,,positive,0.48658818006515503,1
634,686,False,2023,"Simply great, definitely go there",Herzo Outlet,adidas,,positive,0.9270341992378235,1
635,948,True,2023,I do weight training and can't have it if I wear a t-shirt with a round collar and there wasn't a t-shirt with a V-neck in the adidas outlet. I think that's poor for a sports store!!,Herzo Outlet,adidas,,negative,0.8003911375999451,-1
636,144,True,2023,"It was Saturday, and of course it was packed. Was there for the first time, impressive",Herzo Outlet,adidas,,positive,0.7869753837585449,1
637,972,True,2023,"Wide selection, good prices, nicely designed outlet",Herzo Outlet,adidas,,positive,0.9710100293159485,1
638,793,False,2023,"Adidas is just cool. You have to look at the price a bit, then you can get a real bargain.",Herzo Outlet,adidas,,positive,0.7822441458702087,1
639,336,True,2021,"The adidas outlet has a large selection of products, especially in smaller sizes. The sales area is spread over two floors and the Reebok brand is also offered. …",Herzo Outlet,adidas,,positive,0.6352955102920532,1
640,779,True,2019,"Actually a rip off. The selection is of course huge, but you should check the prices before buying. A lot of things here are too expensive.",Herzo Outlet,adidas,,negative,0.465252161026001,-1
641,951,False,2017,"Unfortunately it's no longer what it once was. Totally overcrowded and overpriced items that I can get €20 cheaper in the Adidas online shop. Reaction of the employees: then that's just the way it is, that's why you can't get it cheaper …",Herzo Outlet,adidas,,negative,0.7184011340141296,-1
642,193,False,2022,"No or very little equipment for soccer goalie, very simple gloves, no short goalie pants, a shame.",Herzo Outlet,adidas,,neutral,0.41236886382102966,0
643,8,False,2022,Hardly anything new that designers accept this... where are the colors and the old joggers street fashion something like that has always been the brand today you only see it all in the metaverse...,Herzo Outlet,adidas,,positive,0.41399380564689636,1
644,639,True,2016,"Full, no parking, few changing rooms. For tall people only 7/8 trouser length. Was a grab in the bowl.",Herzo Outlet,adidas,,neutral,0.4615938663482666,0
645,968,False,2018,"If you are looking for something specific, rather unsuitable. Definitely worth a short detour from the motorway to hunt for bargains.",Herzo Outlet,adidas,,negative,0.49116504192352295,-1
646,361,False,2016,"The prices are exorbitant and fitting rooms are virtually non-existent.
Adidas is trying to sell the leftovers from last season to gullible customers at top prices. I only bought a pair of swimming shorts for around €25. At home I …",Herzo Outlet,adidas,,negative,0.4790070354938507,-1
647,63,False,2023,Was worth it,Herzo Outlet,adidas,,positive,0.9530957937240601,1
648,238,True,2023,I don't know why they don't have the shoes and models that I find in Greece. But relatively good considering the prices.,Herzo Outlet,adidas,,positive,0.44400614500045776,1
649,584,True,2021,"You can get lucky and get a bargain, but overall nothing special.",Herzo Outlet,adidas,,neutral,0.4679674208164215,0
650,479,False,2022,"The last time I went, they asked for a PCR test, they removed the test request, I will go again as soon as possible.",Herzo Outlet,adidas,,negative,0.4150931239128113,-1
651,821,True,2023,"Lots of choice, good prices",Herzo Outlet,adidas,,positive,0.9565795660018921,1
652,858,False,2023,"Too much going on. In my opinion, the outlet is only geared towards lifestyle and less towards sport.",Herzo Outlet,adidas,,negative,0.35386890172958374,-1
653,81,False,2023,It's a shame that you're not allowed to bring dogs in. I don't think it's right for today.,Herzo Outlet,adidas,,negative,0.8016647696495056,-1
654,1074,True,2021,"Nice store. large selection. good discounts. there is parking, toilets and a cafe. opposite McDonald's, as well as another adidas store",Herzo Outlet,adidas,,positive,0.9311544895172119,1
655,511,True,2019,It used to be nicer and there were bargains now it's just not worth going in some places,Herzo Outlet,adidas,,negative,0.5488548874855042,-1
656,374,True,2023,Lots of visitors and the prices aren't really cheap,Herzo Outlet,adidas,,negative,0.4961114823818207,-1
657,1020,False,2023,You can always find something...,Herzo Outlet,adidas,,positive,0.4200291931629181,1
658,896,False,2018,Everything is new... I don't know it at all. But it's very nicely done and I think there's enough parking space... Highly recommended. And there are bargains too...,Herzo Outlet,adidas,,positive,0.654956579208374,1
659,845,True,2016,"You have to be lucky to find the right one for you at a great price. Given that this is Adidas' home, it's rather disappointing. Discontinued products at prices that are cheaper elsewhere. You won't find any new things here. Adidas doesn't …",Herzo Outlet,adidas,,negative,0.5020143985748291,-1
660,1066,True,2023,A large selection of branded shoes and clothes,Herzo Outlet,adidas,,positive,0.5814030170440674,1
661,807,False,2020,"For sporting goods manufacturers, a boring children's area (cinema below, painting table above), surprisingly little selection (no Germany jerseys, little FC Bayern fan goods, only 2 golf trousers, few sizes)",Herzo Outlet,adidas,,neutral,0.39258378744125366,0
662,534,True,2020,"huge selection of ""outlets"", prices standard for Adidas, the interior looks very good, but the overwhelming waves of shoppers you have to wade through are tiring - this just shows the quality of the goods
- for the smell in the cabins...",Herzo Outlet,adidas,,positive,0.8673161268234253,1
663,464,True,2017,"Huge selection of Adidas and Reebok sports and leisure clothing at reduced prices. A bit confusing due to the huge selection, but you can find everything in the range. If you're looking, you'll also find really heavily discounted bargains!",Herzo Outlet,adidas,,negative,0.49480119347572327,-1
664,31,False,2023,Always great bargains,Herzo Outlet,adidas,,positive,0.9361873865127563,1
665,905,True,2023,"Clean shop, but unfortunately few bargains.",Herzo Outlet,adidas,,neutral,0.37877756357192993,0
666,294,False,2016,"Nicer stores with a lot to offer, but sometimes they don't have the right shoe sizes, but they make up for it with the price-performance ratio …",Herzo Outlet,adidas,,positive,0.37057799100875854,1
667,918,True,2017,"Relatively good prices and selection, but you always have to compare something",Herzo Outlet,adidas,,positive,0.7647417187690735,1
668,1039,True,2023,Large selection. But the mega promotions are not there.,Herzo Outlet,adidas,,negative,0.3817884922027588,-1
669,152,True,2018,"If the right thing is on offer, everything is good. If not, then just interesting, but not everything has the right price.",Herzo Outlet,adidas,,positive,0.852698802947998,1
670,816,True,2023,You can always find beautiful things at fair prices 😃 …,Herzo Outlet,adidas,,positive,0.9027764797210693,1
671,809,True,2022,You can always find something nice here. A visit here is always worth it. Been coming here for years.,Herzo Outlet,adidas,,positive,0.9575320482254028,1
672,382,True,2023,"Top.Large selection.
Good prices",Herzo Outlet,adidas,,positive,0.9292505979537964,1
673,876,True,2023,Always a great article,Herzo Outlet,adidas,,positive,0.9702796339988708,1
674,755,True,2023,Am thrilled,Herzo Outlet,adidas,,negative,0.4602667987346649,-1
675,909,True,2016,"The adidas outlet store is large and offers a variety of discounted offers. Here you can get sports equipment quickly and cheaply, but you should critically question some offers with your cell phone in your hand!",Herzo Outlet,adidas,,negative,0.48249760270118713,-1
676,95,True,2015,"It's a mystery to me how the average rating can be so high. The selection in the outlet is just bad unless you need football stuff. In addition, the prices are still significantly different from those of an outlet store. Adidas shower gels, …",Herzo Outlet,adidas,,negative,0.813000500202179,-1
677,726,True,2017,"Totally overcrowded, hardly any nice shoes there (but that's in the eye of the beholder), you can tell that no top models are being sold, only what hasn't sold otherwise.",Herzo Outlet,adidas,,negative,0.7685517072677612,-1
678,582,True,2023,"Too expensive for an outlet for me.
One has the impression that it was produced for this purpose.",Herzo Outlet,adidas,,positive,0.4840889573097229,1
679,442,False,2023,"Large selection, reasonable prices",Herzo Outlet,adidas,,positive,0.6980233192443848,1
680,581,True,2023,Interesting offers. Good prices,Herzo Outlet,adidas,,positive,0.9427302479743958,1
681,549,True,2018,"Great selection, something for every taste, even Reebook great quality at great prices",Herzo Outlet,adidas,,positive,0.9613924622535706,1
682,385,True,2023,"You are at Adidas, there is no comparison.",Herzo Outlet,adidas,,neutral,0.7142512202262878,0
683,658,True,2018,The prices are significantly cheaper compared to normal sales but there are only older models.,Herzo Outlet,adidas,,positive,0.3408614695072174,1
684,660,True,2024,SUPER,Herzo Outlet,adidas,,positive,0.5431845188140869,1
685,437,True,2017,"I have been going to the Adidas and Reebok outlets regularly for years.
Both stores have a large selection to suit every taste.
The prices are definitely cheaper than the regular store in town. …",Herzo Outlet,adidas,,negative,0.3783625364303589,-1
686,381,True,2018,An absolutely huge store. A variety of tracksuits... matching shoes... on the subject of tennis and the whole thing for around €60 was sensational.,Herzo Outlet,adidas,,negative,0.5203500390052795,-1
687,220,True,2023,A large outlet with Adidas products. Large selection and good discounts on their products.,Herzo Outlet,adidas,,positive,0.9117060303688049,1
688,868,True,2022,"G2 only. It wasn't available to read on their website...the G2...well, they probably didn't need it!!!",Herzo Outlet,adidas,,negative,0.5542740821838379,-1
689,646,False,2023,"Very nice place, I recommend it",Herzo Outlet,adidas,,positive,0.9683629870414734,1
690,51,True,2020,Large selection of discounted products but you have to be lucky to find what is there. It's just an outlet,Herzo Outlet,adidas,,positive,0.41374120116233826,1
691,941,True,2023,"The shop is great, some of the products are extremely discounted",Herzo Outlet,adidas,,positive,0.8525882959365845,1
692,413,False,2023,"Great purchase, great quality at a bargain price.",Herzo Outlet,adidas,,positive,0.9768157005310059,1
693,30,False,2023,Mega selection and way below price,Herzo Outlet,adidas,,positive,0.5265898108482361,1
694,579,True,2021,"Lots of choice, well prepared, great pieces.
An experience!",Herzo Outlet,adidas,,positive,0.9886525273323059,1
695,893,True,2021,"Actually great, but the size selection (L) was very poor. It's a shame, I would expect more from this brand in the outlet.",Herzo Outlet,adidas,,negative,0.8031443357467651,-1
696,501,True,2022,"You can never find anything you need, but sometimes there are good discounts",Herzo Outlet,adidas,,positive,0.4818666875362396,1
697,1012,True,2020,"The largest Adidas Outlet in Europe, with truly discounted prices.",Herzo Outlet,adidas,,negative,0.460320383310318,-1
698,298,True,2017,"Avoid during the holiday season as it is extremely crowded. In any case, you can often find good bargains there.",Herzo Outlet,adidas,,positive,0.4837033450603485,1
699,928,False,2023,Great help if needed and very nice staff..!! Thank you very much 😀 …,Herzo Outlet,adidas,,positive,0.9856841564178467,1
700,651,True,2023,"Somehow just average, range, offers, service.",Herzo Outlet,adidas,,positive,0.6439547538757324,1
701,5,True,2023,"There used to be a bargain, ring the bell and we're in an outlet!!! I also have the prices where I live.",Herzo Outlet,adidas,,positive,0.43583762645721436,1
702,150,False,2023,"A lot there, but nothing suitable for us",Herzo Outlet,adidas,,negative,0.4862980246543884,-1
704,313,False,2023,You can get real bargains there :),Herzo Outlet,adidas,,positive,0.46993669867515564,1
705,291,True,2023,"If you're looking for bargains, you're better off online.",Herzo Outlet,adidas,,positive,0.4410185217857361,1
706,67,True,2024,Everything 30%,Herzo Outlet,adidas,,positive,0.6604689955711365,1
707,136,True,2023,There wasn't much choice on this visit.,Herzo Outlet,adidas,,neutral,0.6592602729797363,0
708,965,True,2023,Great offers. Parking no problem.,Herzo Outlet,adidas,,positive,0.8319439888000488,1
709,398,False,2018,"Well, there is a large selection but not a nice design and size is also a matter of luck. Prices aren't like that either.",Herzo Outlet,adidas,,negative,0.4988771975040436,-1
710,538,False,2023,Top price performance,Herzo Outlet,adidas,,positive,0.8303894996643066,1
711,737,True,2023,Very friendly and competent advice,Herzo Outlet,adidas,,positive,0.9625762104988098,1
712,654,False,2021,Great place huge selection of clothes and shoes friendly staff cheap prices,Herzo Outlet,adidas,,positive,0.7876736521720886,1
713,321,False,2021,Better order online. Waited at the door due to Corona. Selection limited.,Herzo Outlet,adidas,,positive,0.3719456195831299,1
714,778,True,2022,"Perfect outlet, there are lots of bargains at a good price. Everything is reduced and definitely cheaper than retail.",Herzo Outlet,adidas,,positive,0.7460001707077026,1
715,629,True,2023,Very large selection at good prices.,Herzo Outlet,adidas,,positive,0.9437593817710876,1
716,66,True,2023,We often found cheap offers here.,Herzo Outlet,adidas,,positive,0.6619060635566711,1
717,455,True,2022,It was better. Large sizes are rarely found in men's shoes. A pity,Herzo Outlet,adidas,,positive,0.6333897113800049,1
718,859,False,2023,Large selection,Herzo Outlet,adidas,,positive,0.6211744546890259,1
719,927,True,2023,Great selection,Herzo Outlet,adidas,,positive,0.7993589639663696,1
720,341,True,2023,Excellent selection and affordable prices 👍👍 …,Herzo Outlet,adidas,,positive,0.9282862544059753,1
721,452,True,2018,"So far ok, the selection is quite large and the prices are relatively cheap.",Herzo Outlet,adidas,,positive,0.5372021198272705,1
722,33,True,2016,Only interesting if you use your employee ID card to get to the first floor where all the new stuff is. Typical tourist trap,Herzo Outlet,adidas,,negative,0.3656180500984192,-1
723,865,True,2023,"God, take money with you. You can't leave here without it. 😄 …",Herzo Outlet,adidas,,positive,0.5893064737319946,1
724,811,True,2022,"Great opportunities for shopping, lots of options for different things and offers",Herzo Outlet,adidas,,positive,0.8990591168403625,1
725,1000,True,2022,"Very nice cashier, you can get everything you're looking for here",Herzo Outlet,adidas,,positive,0.9662259221076965,1
726,111,True,2023,You don't have to say anything more to get super adidas superstars for 23 euros. An outlet with outlet prices,Herzo Outlet,adidas,,neutral,0.36222487688064575,0
727,76,False,2023,Very nice employees...,Herzo Outlet,adidas,,positive,0.9617441892623901,1
728,191,True,2023,Bright and very well sorted,Herzo Outlet,adidas,,positive,0.745707631111145,1
730,886,True,2023,"The offer is now poor and one-sided and, in my opinion, has nothing to do with outlet.",Herzo Outlet,adidas,,negative,0.8474846482276917,-1
731,754,False,2018,"Always good experiences
But you always have to get there on time, otherwise it's not worth it 😁 …",Herzo Outlet,adidas,,negative,0.47577619552612305,-1
732,894,True,2016,"Few bargains and very crowded. It's better to go to the small shop across the street, at least you can move around here",Herzo Outlet,adidas,,positive,0.5300022959709167,1
733,276,False,2014,"Great product, quality and taste at fair prices... Super bargain but not so much.",Herzo Outlet,adidas,,positive,0.8073829412460327,1
734,963,False,2022,Very few visitors on site at the moment. Pleasant when shopping,Herzo Outlet,adidas,,positive,0.39432165026664734,1
735,631,True,2023,Good business. Large selection of discounted shoes/clothes.,Herzo Outlet,adidas,,positive,0.9564076066017151,1
736,183,True,2023,Great outlet store with lots of choice.,Herzo Outlet,adidas,,positive,0.7145563960075378,1
737,163,True,2021,"Audacity is rewarded, Adidas employees nod it off when people arrive half an hour later but happen to know someone in line.",Herzo Outlet,adidas,,positive,0.41994616389274597,1
738,261,False,2022,"It was very nice, especially a lot of choice.",Herzo Outlet,adidas,,positive,0.9864288568496704,1
739,344,True,2019,Great building with a very wide range! Prices are sometimes quite high despite the outlet!,Herzo Outlet,adidas,,positive,0.6373320817947388,1
740,864,True,2023,Not really worth it (for me),Herzo Outlet,adidas,,negative,0.8036562204360962,-1
741,1025,False,2014,"It's a matter of luck whether and how much you buy, the sizes you need are often not available and are only discontinued models and are usually too high in price.",Herzo Outlet,adidas,,negative,0.7199580073356628,-1
742,500,True,2023,Really expensive for an outlet...,Herzo Outlet,adidas,,negative,0.3958081007003784,-1
743,333,False,2023,I find it very strange why things are more expensive in the outlet than on the homepage?!?,Herzo Outlet,adidas,,negative,0.832956075668335,-1
744,387,False,2017,Some of them have very good prices that you simply have to buy,Herzo Outlet,adidas,,positive,0.9264422059059143,1
745,462,False,2023,The gentleman who flew the jerseys is the best man in the store and a true Juve fan 🫡 Herzogenaurach Adidas always a must❤️ …,Herzo Outlet,adidas,,positive,0.9222421050071716,1
746,271,False,2023,Nothing like an outlet has become really expensive anymore,Herzo Outlet,adidas,,negative,0.47239792346954346,-1
747,852,True,2023,Good but not always cheap,Herzo Outlet,adidas,,positive,0.8475080728530884,1
748,531,True,2018,"Cheap prices with the usual quality, although advice would be nice",Herzo Outlet,adidas,,positive,0.7613330483436584,1
749,350,False,2016,Bargains only with special discount offers. Otherwise too expensive and bad advice. Shoe department salesman rather bored and arrogant.,Herzo Outlet,adidas,,negative,0.800607442855835,-1
750,996,True,2023,Can be recommended,Herzo Outlet,adidas,,positive,0.7972098588943481,1
751,203,True,2016,There are 2 “different” Adidas outlets in Herzogenaurach: one is the small store with Adidas NEO and Reebok and one is the normal Adidas store. …,Herzo Outlet,adidas,,positive,0.4614005982875824,1
752,665,True,2023,Mega Outlet always worth a trip. Top prices.,Herzo Outlet,adidas,,positive,0.85975581407547,1
753,995,True,2022,"Everything is ok, waiting time is 2 hours. Everything is very cheap.",Herzo Outlet,adidas,,positive,0.8552883267402649,1
754,766,True,2019,Prices are reduced but unfortunately still very expensive. Other outlets seem to have better prices,Herzo Outlet,adidas,,negative,0.5007864236831665,-1
755,121,False,2023,Huge selection and helpful staff,Herzo Outlet,adidas,,positive,0.8022628426551819,1
756,591,True,2020,"No real price advantage compared to what is offered online, selection ok.",Herzo Outlet,adidas,,neutral,0.4790059030056,0
757,409,False,2023,"Of all the jerseys, only not from Nuremberg, even though you are 10 minutes away from Nuremberg",Herzo Outlet,adidas,,neutral,0.4151230454444885,0
758,789,True,2023,Unfortunately there are few trekking shoes in the outlet. But otherwise always happy,Herzo Outlet,adidas,,positive,0.7952739000320435,1
759,750,True,2014,"Well-stocked selection, extensive offerings, changing rooms and cash registers are sufficiently available.",Herzo Outlet,adidas,,positive,0.7259017825126648,1
760,293,True,2017,You can sometimes get great bargains here. But where I prefer to go is the Adidas/Reebock sale. You can find real price hits here!,Herzo Outlet,adidas,,positive,0.4993407428264618,1
761,933,False,2023,Large store with some interesting offers,Herzo Outlet,adidas,,positive,0.8188628554344177,1
762,622,True,2017,"Unfortunately it's too crowded on weekends during the holidays, but otherwise you can find bargains",Herzo Outlet,adidas,,negative,0.5314942598342896,-1
763,903,True,2017,"Very large outlet store, good parking, own parking garage, prices but not bargains, nice staff",Herzo Outlet,adidas,,positive,0.9183169603347778,1
764,917,False,2024,"Top store, like Adidas Liebbaber",Herzo Outlet,adidas,,positive,0.7103525400161743,1
766,923,False,2023,Shoes are usually only available in small or large sizes.,Herzo Outlet,adidas,,positive,0.4065159261226654,1
767,1042,False,2018,Night to find current products. You can find better and newer goods at a better price/performance ratio on Amazon.,Herzo Outlet,adidas,,positive,0.6771337985992432,1
768,632,False,2023,Everything is great: what I miss in the store is the selection of football boots. Otherwise great.,Herzo Outlet,adidas,,positive,0.9637777805328369,1
769,434,True,2018,Great bargain at Christmas time. Great architecture/room layout. Nice friendly staff,Herzo Outlet,adidas,,positive,0.8668096661567688,1
770,890,True,2023,Always nice,Herzo Outlet,adidas,,positive,0.9650325179100037,1
771,587,True,2023,Lots going on and big selection.,Herzo Outlet,adidas,,positive,0.8478094339370728,1
772,1067,True,2023,"Well, you'll find something for yourself. :-)",Herzo Outlet,adidas,,positive,0.6866759657859802,1
773,771,False,2014,"Very good store, the prices are a little expensive compared to puma, but the quality is very good.",Herzo Outlet,adidas,,positive,0.9462383985519409,1
774,860,True,2023,A must visit......,Herzo Outlet,adidas,,positive,0.5511378645896912,1
775,823,True,2021,"Good prices, top service. Always worth a stop!",Herzo Outlet,adidas,,positive,0.982606828212738,1
776,815,False,2022,"The store was ok, unfortunately there were few bargains and a bit confusing",Herzo Outlet,adidas,,positive,0.7584816217422485,1
