unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response
122,373,True,2020,Really good deals you can find here.,Herzo Store,adidas,
123,204,False,2020,Great sales. Great variety of products for all kinds of people.,Herzo Store,adidas,
124,1879,True,2017,"I expected much more, for being near the HQ of Adidas.
Just another outlet, with limited sizing options and stuff nobody else wants...",Herzo Store,adidas,
125,1557,False,2022,Wonderful place if you want to buy Adidas wears. Good quality and excellent staff.,Herzo Store,adidas,
126,1249,True,2018,Nice shop and competent staff. Have been there for shoes and felt well consulted by them.,Herzo Store,adidas,
127,501,True,2023,Awesome variety and good prices,Herzo Store,adidas,
128,423,True,2021,Price wise OK.  Not greater benefits. Collection is good.,Herzo Store,adidas,
129,1766,True,2023,It was a good experience visiting the store!,Herzo Store,adidas,
130,1517,True,2019,Good outlet visited from people all over. Amazing prices,Herzo Store,adidas,
131,1901,True,2019,I haven'y seen good offers and real discounts there.,Herzo Store,adidas,
132,921,True,2017,Lot of varieties of sporty materials from dress to shoes for all ages and cheaper then market price in Germany.,Herzo Store,adidas,
133,297,True,2019,Super products. Good price. Great variety of products.,Herzo Store,adidas,
134,1721,True,2019,Just another normal shop . No great discounts.,Herzo Store,adidas,
135,594,True,2020,Very nice staff and pretty large collections.,Herzo Store,adidas,
136,1666,False,2018,Great deals for one of the best brands in the world,Herzo Store,adidas,
137,651,True,2020,All ok. Can find good prices,Herzo Store,adidas,
138,1715,True,2017,Great place to shop for Adidas and Rebook products. Definitely worth the drive all the way here to shop!,Herzo Store,adidas,
139,1361,True,2018,Adidas sports brand number one! Really like the look of the Outlet! Always nice to have a look at some new shoes or shirts...,Herzo Store,adidas,
140,1303,True,2018,Overwhelming selection of Adidas goods. Most of the stuff is on online sales prices but with the stuff on sale you can make great deals.,Herzo Store,adidas,
141,754,False,2020,This Adidas Outlet Store is huge and offers a fantastic range of Adidas clothing and shoes. Certainly worth a visit.,Herzo Store,adidas,
142,1952,False,2024,Super,Herzo Store,adidas,
143,398,True,2020,A nice brand shop. But I think the fuzz about it is not according to the the reality :),Herzo Store,adidas,
144,707,True,2020,Big Adidas factory outlet with great discounts on products. Though collection will be last season's but it will still be worth it.,Herzo Store,adidas,
145,1226,True,2017,"Always like to come here. Not just a shop, but more of an experience center.",Herzo Store,adidas,
146,1374,True,2019,"This is were it all started, fun to see the history of Adidas and puma. Biiiig and beautiful Adidas store. With good prices.",Herzo Store,adidas,
147,198,False,2023,Amazing place,Herzo Store,adidas,
148,357,True,2019,From time to time you can find good prices,Herzo Store,adidas,
149,1474,True,2021,Very affordable distance covid 19 all super,Herzo Store,adidas,
150,1507,True,2020,Every Tuesday offer is going on up to 30 %,Herzo Store,adidas,
151,650,True,2020,"Good prices, wide variety of clothes. Stop there and update your sport clothing.",Herzo Store,adidas,
152,1481,True,2020,"Lot of choices as it's a factory outlet, they also have a discount tent sale",Herzo Store,adidas,
153,2136,True,2018,Best quality and best price you can get (y),Herzo Store,adidas,
154,53,True,2019,"Nice store, but no real discounts.",Herzo Store,adidas,
155,2077,True,2019,"Very good prices, nice items",Herzo Store,adidas,
156,279,True,2019,Nice variety of goods. Too much plastic.,Herzo Store,adidas,
157,1350,True,2020,It’s a nice Place with a lot of Clothes.,Herzo Store,adidas,
158,354,True,2020,"smaller selection, but always has the latest offerings from adi",Herzo Store,adidas,
159,1539,False,2018,Best outlet in town. Friendly people to help you,Herzo Store,adidas,
160,574,True,2019,Very competent personal and good prices 👍 …,Herzo Store,adidas,
161,1439,False,2019,Not big discounts. Coffee is good though!,Herzo Store,adidas,
162,80,True,2021,"Good options and variety in sportclothing and sneakers. Try to avoid visit on Saturdays, is too crowded.",Herzo Store,adidas,
163,1071,True,2018,"All new, cool & exciting stuff with lot of supportive shopping assistants",Herzo Store,adidas,
164,1668,True,2019,Vast array of products under a different for roof. Don't forget to visit Reebok concept store nearby,Herzo Store,adidas,
165,1270,True,2018,Good sales and offers. I like it so much,Herzo Store,adidas,
166,1428,True,2022,"Great service, breathtaking architecture!",Herzo Store,adidas,
167,668,True,2019,Very good offers and well designed,Herzo Store,adidas,
168,1764,True,2019,Awesome place to get clothes of all types,Herzo Store,adidas,
169,78,True,2019,"Good selection of adidas brand goods, but not much for the large sizes (XXL and higher)",Herzo Store,adidas,
170,526,True,2020,Amazing brand store in the core of the adidas history! Often has discounts,Herzo Store,adidas,
171,1284,False,2023,Good,Herzo Store,adidas,
172,1386,True,2018,"I don't really like the shoe models, online you can get better",Herzo Store,adidas,
173,829,False,2023,The best store in the world,Herzo Store,adidas,
174,282,True,2020,"Huge Adidas store, but prices are not really that low. But you can find good deals!",Herzo Store,adidas,
175,1924,True,2019,Great variety at attractive prices ...,Herzo Store,adidas,
176,1626,True,2020,The worst place to buy clothes in the area. Highest prices.,Herzo Store,adidas,
177,1487,True,2019,Great offers with wide choices.,Herzo Store,adidas,
178,641,False,2020,Of course a great place to shop,Herzo Store,adidas,
179,649,True,2019,Good prices and significant discounts!,Herzo Store,adidas,
180,1717,True,2019,In Adidas factory outlet we always found clothes and snickers for entire family. Nice job for Adidas brand.,Herzo Store,adidas,
181,1384,False,2020,There was a lot of adidas product.You need more time to find something usefull and cheaper.,Herzo Store,adidas,
182,976,False,2020,The sport gear shop. Few items appear to be costly and but otherwise very good.,Herzo Store,adidas,
183,1470,False,2020,"good store, interesting prices.",Herzo Store,adidas,
184,1508,True,2021,One can book a slot via adidas mobile app before visiting the store and avoid long queues.,Herzo Store,adidas,
185,830,False,2019,Not at all a good experience for people who need bigger size shoes. No selection at all in that category,Herzo Store,adidas,
186,2048,True,2020,"Good offer, nice collection also",Herzo Store,adidas,
187,432,True,2019,Big store. I could find large sizes but it was not so easy.,Herzo Store,adidas,
188,985,True,2020,Great choice and friendly staff!,Herzo Store,adidas,
189,1956,True,2019,Second and end of range at good prices,Herzo Store,adidas,
190,475,False,2022,very good products at good prices,Herzo Store,adidas,
191,1941,True,2019,"Very well laid out, clean, neat",Herzo Store,adidas,
192,1992,False,2023,Top,Herzo Store,adidas,
193,47,True,2018,Great store with several deals,Herzo Store,adidas,
194,1673,True,2018,Great collection of all adidas ranges. Happy to be there again,Herzo Store,adidas,
195,532,True,2020,Variety of sports wear and very good discounts.,Herzo Store,adidas,
196,1285,True,2020,Lot of  selections with suitable price. Reebok is infront of adidas outlet too 😉 …,Herzo Store,adidas,
197,1939,True,2018,Very good offers they had!!!!,Herzo Store,adidas,
198,2028,True,2023,Ok,Herzo Store,adidas,
199,21,False,2023,Good,Herzo Store,adidas,
200,598,False,2023,Awesome store,Herzo Store,adidas,
201,1360,True,2017,"Far and no trasport means to get there, hard to get to, and a big mess in the outlet store",Herzo Store,adidas,
202,1495,False,2019,Prices are not that good as you expect from an outlet,Herzo Store,adidas,
203,1509,True,2019,"This is Adidas factory outlet, have good products at discounted prices",Herzo Store,adidas,
204,922,True,2020,Difficult to buy when you have too many options,Herzo Store,adidas,
205,2135,True,2020,Good collection and heavy discount,Herzo Store,adidas,
206,1607,True,2020,Soo.. good products available,Herzo Store,adidas,
207,1774,True,2020,Got some great deals,Herzo Store,adidas,
208,1417,True,2022,Get them all in Very low price !!!,Herzo Store,adidas,
209,1720,True,2020,Big store with good discounts,Herzo Store,adidas,
210,387,True,2018,Big store with wide variety of stuff,Herzo Store,adidas,
211,673,True,2018,Not so great. Sports Hoffman outlet has more collections than adidas outlet.,Herzo Store,adidas,
212,1989,False,2020,Great place at great prices,Herzo Store,adidas,
213,1714,True,2022,Great value here...,Herzo Store,adidas,
214,1582,True,2020,"Enormous Adidas store, I wouldn't call it outlet since no differences at prices",Herzo Store,adidas,
215,1950,True,2020,Large outlet. Expected also with many variants,Herzo Store,adidas,
216,2096,True,2017,"Wide range od goods for men,women, boys, girls",Herzo Store,adidas,
217,1903,True,2018,Nice collection,Herzo Store,adidas,
218,518,True,2023,Best outlet in town!!!,Herzo Store,adidas,
219,2036,True,2021,Adidas factory outlet. Place to buy Adidas goods at maximum discount.,Herzo Store,adidas,
220,89,True,2019,good product nice shop,Herzo Store,adidas,
221,2086,True,2018,Love the collection available there,Herzo Store,adidas,
222,1872,True,2019,"Good stuff, good prices",Herzo Store,adidas,
223,871,False,2018,Biggest outlet. Sometimes not sure of prices are lowest,Herzo Store,adidas,
224,828,True,2023,Nice store!!,Herzo Store,adidas,
225,197,True,2020,Amazing place amazing choices,Herzo Store,adidas,
226,1400,True,2017,Has a nice adidas products with decent prices.,Herzo Store,adidas,
227,1023,True,2020,Adidas outlet. Good prices in Adidas gear. What can be wrong with that?,Herzo Store,adidas,
228,36,True,2018,Adidas is a good brand. High quality products...,Herzo Store,adidas,
229,810,True,2023,Top knotch,Herzo Store,adidas,
230,1966,True,2023,Wonderful place,Herzo Store,adidas,
231,50,True,2019,Verry pleasant experience.,Herzo Store,adidas,
232,1019,True,2021,Great place for shopping,Herzo Store,adidas,
233,22,True,2017,Great collection of shoes and accessories,Herzo Store,adidas,
234,1450,True,2019,"A lot variety, the price is average.",Herzo Store,adidas,
235,489,True,2019,"a lot of goods, but _very_ expensive for an outlet",Herzo Store,adidas,
236,1675,True,2017,Nice collection of shoes and other stuff,Herzo Store,adidas,
237,635,True,2018,A Hugh outlet in nuremberg. Recommended,Herzo Store,adidas,
238,2083,True,2020,Great deals from Adidas/ Reebok outfits,Herzo Store,adidas,
239,1271,True,2020,Great outlet.a lot is selection. Adidas headquarters.,Herzo Store,adidas,
240,1063,True,2018,A shoe heaven,Herzo Store,adidas,
241,1436,True,2021,"Cool outlet, low price....",Herzo Store,adidas,
242,1608,True,2021,Not worth the effort and rude,Herzo Store,adidas,
243,242,True,2019,Some great bargain,Herzo Store,adidas,
244,1789,True,2018,Just a typical outlet. Nothing special.,Herzo Store,adidas,
245,1304,True,2022,Very good,Herzo Store,adidas,
246,773,True,2019,Rebok and Adidas outlet. Still not cheap but cheaper that usual.,Herzo Store,adidas,
247,505,True,2020,My son's dream place.,Herzo Store,adidas,
248,369,True,2020,Just love it <3,Herzo Store,adidas,
249,778,True,2020,Sales is very good,Herzo Store,adidas,
250,1486,True,2023,"The same products
.",Herzo Store,adidas,
251,1800,True,2018,"The home of Adidas, they should look up what outlet prices should be!!!",Herzo Store,adidas,
252,2070,True,2023,No dogs allowed,Herzo Store,adidas,
253,425,True,2018,"Very big adidas outlet, recommended.",Herzo Store,adidas,
254,2144,True,2020,Rock bottom price for products.,Herzo Store,adidas,
255,728,True,2020,A big choice of shoes and clothes,Herzo Store,adidas,
256,1659,True,2019,Prices ok for outlet,Herzo Store,adidas,
257,238,True,2020,Best prices!,Herzo Store,adidas,
258,60,True,2023,Super 👌. 🎉 …,Herzo Store,adidas,
259,391,True,2019,Lots of good stuff from Adidas and Reebok,Herzo Store,adidas,
260,1964,False,2020,Best place for sport apparel,Herzo Store,adidas,
261,645,True,2018,Top Sale.,Herzo Store,adidas,
262,1069,False,2021,The best. 😍 …,Herzo Store,adidas,
263,1504,False,2022,Top🤷‍♂️ …,Herzo Store,adidas,
264,380,True,2023,Good,Herzo Store,adidas,
265,1079,False,2023,Perfect,Herzo Store,adidas,
266,2174,True,2020,"disgusting marketing, disrespect for men",Herzo Store,adidas,
267,1876,False,2018,Top Store,Herzo Store,adidas,
268,1751,False,2020,Mega cool,Herzo Store,adidas,
269,15,True,2023,Perfect,Herzo Store,adidas,
270,1629,True,2019,Great experience 👍 …,Herzo Store,adidas,
271,1762,True,2017,Nice place to buy Adidas collection.,Herzo Store,adidas,
272,207,True,2018,Tip Top,Herzo Store,adidas,
273,98,True,2023,Spoilt for choices.,Herzo Store,adidas,
274,816,True,2018,Great store!,Herzo Store,adidas,
275,2122,True,2022,Nice brand,Herzo Store,adidas,
276,605,True,2022,Typical brand store,Herzo Store,adidas,
277,581,False,2020,Lots of trash designs.,Herzo Store,adidas,
278,499,False,2023,Top,Herzo Store,adidas,
279,272,True,2020,Nice Prize...,Herzo Store,adidas,
280,1288,True,2019,Great store,Herzo Store,adidas,
281,1447,True,2023,________Lives matter,Herzo Store,adidas,
282,111,False,2020,Just love it!,Herzo Store,adidas,
283,935,True,2020,Nice discounts,Herzo Store,adidas,
284,298,True,2019,Super nice!,Herzo Store,adidas,
285,2147,False,2018,Not 'Outlet' prices,Herzo Store,adidas,
286,1491,True,2018,Amazing collection!,Herzo Store,adidas,
287,2099,True,2021,Wery nice 🤗 …,Herzo Store,adidas,
288,2050,True,2018,Nice to shop,Herzo Store,adidas,
289,1004,True,2018,Great factory outlet,Herzo Store,adidas,
290,2042,True,2020,Nice store,Herzo Store,adidas,
291,599,True,2018,Best adidas store around!,Herzo Store,adidas,
292,455,False,2019,WC gut,Herzo Store,adidas,
293,500,False,2020,Super expencive...,Herzo Store,adidas,
294,736,False,2023,Top,Herzo Store,adidas,
295,1302,True,2018,The best,Herzo Store,adidas,
296,2058,False,2021,Great treatment,Herzo Store,adidas,
297,377,True,2020,Very fain,Herzo Store,adidas,
298,1643,True,2018,Big selection,Herzo Store,adidas,
299,1701,False,2018,Great shop,Herzo Store,adidas,
300,18,True,2019,"If you love Adidas,  this is the place",Herzo Store,adidas,
301,2148,True,2018,Amazing shop,Herzo Store,adidas,
302,799,True,2023,Super,Herzo Store,adidas,
303,1530,True,2019,Great brand,Herzo Store,adidas,
304,733,True,2017,Perfect!,Herzo Store,adidas,
305,833,True,2022,Loved it,Herzo Store,adidas,
306,1821,True,2020,Top! 😎 …,Herzo Store,adidas,
307,1320,False,2020,Nice place,Herzo Store,adidas,
308,636,True,2018,Best.,Herzo Store,adidas,
309,551,True,2022,It was awesome,Herzo Store,adidas,
310,1510,True,2023,Loved it!!,Herzo Store,adidas,
311,186,True,2023,Amazing,Herzo Store,adidas,
312,763,True,2022,Top!,Herzo Store,adidas,
313,144,True,2018,Great!,Herzo Store,adidas,
314,856,False,2018,Great!,Herzo Store,adidas,
315,1296,False,2022,Wow... really 👌 …,Herzo Store,adidas,
316,1729,True,2018,Good Outlet Shopping!!!,Herzo Store,adidas,
317,2170,True,2019,I like 👍 …,Herzo Store,adidas,
318,1265,True,2020,Top!,Herzo Store,adidas,
319,2044,True,2022,Top,Herzo Store,adidas,
320,1765,False,2018,Special prize,Herzo Store,adidas,
321,1574,True,2022,Lots of nothing...,Herzo Store,adidas,
322,1351,False,2023,Super,Herzo Store,adidas,
323,1953,False,2020,Super!,Herzo Store,adidas,
324,1883,False,2021,Supeeeer,Herzo Store,adidas,
325,756,False,2020,Super!,Herzo Store,adidas,
326,1289,True,2019,Real deal in Germany,Herzo Store,adidas,
327,472,False,2022,Top,Herzo Store,adidas,
328,1702,True,2018,Huge store!,Herzo Store,adidas,
329,1963,False,2021,Ok,Herzo Store,adidas,
330,2035,False,2018,Cool store,Herzo Store,adidas,
331,866,True,2020,Mega😍 …,Herzo Store,adidas,
332,1467,False,2018,It'great,Herzo Store,adidas,
333,2015,True,2020,Supper !,Herzo Store,adidas,
334,394,True,2019,Always 💪 …,Herzo Store,adidas,
335,1140,True,2020,Awesome outlet,Herzo Store,adidas,
336,1940,False,2021,Ok,Herzo Store,adidas,
337,1913,True,2020,HSV,Herzo Store,adidas,
338,975,True,2023,1a,Herzo Store,adidas,
339,800,True,2020,Ok,Herzo Store,adidas,
340,2009,False,2020,Ok,Herzo Store,adidas,
341,368,True,2021,Top,Herzo Store,adidas,
342,1279,True,2020,Great Shopping Outlet,Herzo Store,adidas,
343,274,True,2019,Ok,Herzo Store,adidas,
344,258,True,2020,Big,Herzo Store,adidas,
345,428,False,2021,great,Herzo Store,adidas,
346,1160,True,2019,Ok,Herzo Store,adidas,
347,0,False,2021,Top,Herzo Store,adidas,
348,2087,True,2020,Good,Herzo Store,adidas,
349,2140,True,2018,Ok,Herzo Store,adidas,
350,433,True,2021,Cool,Herzo Store,adidas,
351,762,True,2020,Ok,Herzo Store,adidas,
352,2054,True,2020,Nice,Herzo Store,adidas,
353,520,False,2020,Top,Herzo Store,adidas,
354,1990,True,2022,OK,Herzo Store,adidas,
355,473,True,2021,Top,Herzo Store,adidas,
356,342,False,2018,Top,Herzo Store,adidas,
357,1886,True,2017,Nothing special,Herzo Store,adidas,
358,176,False,2020,top,Herzo Store,adidas,
359,1555,True,2018,Nice,Herzo Store,adidas,
360,1413,False,2020,Best,Herzo Store,adidas,
361,2040,True,2018,Top,Herzo Store,adidas,
362,1575,False,2018,Amazing,Herzo Store,adidas,
363,358,False,2019,ok,Herzo Store,adidas,
364,823,True,2019,top,Herzo Store,adidas,
365,989,True,2020,Adidas products at good prices,Herzo Store,adidas,
366,2127,True,2019,Excellent,Herzo Store,adidas,
367,463,True,2020,Cool,Herzo Store,adidas,
368,1906,False,2019,Top,Herzo Store,adidas,
369,1520,False,2020,Nice,Herzo Store,adidas,
370,1434,False,2020,Top,Herzo Store,adidas,
371,1854,False,2019,Nice,Herzo Store,adidas,
372,397,True,2019,Top,Herzo Store,adidas,
373,1728,True,2020,Top,Herzo Store,adidas,
374,851,True,2019,Top,Herzo Store,adidas,
375,1014,False,2019,Best Adidas shop!!,Herzo Store,adidas,
376,923,True,2017,Amazing,Herzo Store,adidas,
377,482,True,2020,top,Herzo Store,adidas,
378,1089,True,2018,Super!!!,Herzo Store,adidas,
379,1671,False,2018,Many to Choose from,Herzo Store,adidas,
380,595,True,2018,The art of store,Herzo Store,adidas,
381,452,True,2020,TOP !!!,Herzo Store,adidas,
382,1401,True,2022,Super,Herzo Store,adidas,
383,521,True,2019,Nice,Herzo Store,adidas,
384,2102,False,2022,Super,Herzo Store,adidas,
385,99,True,2022,Super,Herzo Store,adidas,
386,2124,True,2022,Okay,Herzo Store,adidas,
387,1957,True,2019,Loved it!!!,Herzo Store,adidas,
388,2180,True,2020,Super,Herzo Store,adidas,
389,946,True,2019,Bad,Herzo Store,adidas,
390,495,False,2021,Super,Herzo Store,adidas,
391,388,True,2021,Extra,Herzo Store,adidas,
392,2029,True,2022,Super,Herzo Store,adidas,
393,2082,False,2019,Super,Herzo Store,adidas,
394,1947,True,2020,Extra,Herzo Store,adidas,
395,2014,True,2020,Super,Herzo Store,adidas,
396,1018,True,2019,Super,Herzo Store,adidas,
397,968,True,2020,Super,Herzo Store,adidas,
398,1700,False,2020,Super,Herzo Store,adidas,
399,395,True,2019,Super,Herzo Store,adidas,
400,561,False,2019,Adidas,Herzo Store,adidas,
401,2168,True,2020,best of the best,Herzo Store,adidas,
402,1817,True,2019,ultra,Herzo Store,adidas,
403,1780,True,2018,Outlet,Herzo Store,adidas,
404,883,True,2019,Wow,Herzo Store,adidas,
405,134,True,2020,Cooler Store.,Herzo Store,adidas,
406,929,True,2021,Brand Bro!,Herzo Store,adidas,
407,363,False,2017,Super,Herzo Store,adidas,
408,1497,True,2021,Perfect Perfect Perfect,Herzo Store,adidas,
409,2022,True,2023,Adidas outlet,Herzo Store,adidas,
410,93,True,2020,biggest adidas store..,Herzo Store,adidas,
411,1483,False,2020,Adidas is the best.,Herzo Store,adidas,
412,446,True,2020,Comfortable,Herzo Store,adidas,
413,1362,True,2019,Outlet,Herzo Store,adidas,
414,1687,False,2018,Shopping  *-*,Herzo Store,adidas,
415,1910,True,2018,Soper Store,Herzo Store,adidas,
416,1970,True,2020,Main Adidas outlet,Herzo Store,adidas,
417,990,False,2020,Dream Store,Herzo Store,adidas,
418,643,True,2019,Superstore,Herzo Store,adidas,
419,661,True,2018,Outlet Center,Herzo Store,adidas,
420,537,False,2024,"Always worth a visit, you can almost always find something you need and can buy. Nice service at the checkout.",Herzo Store,adidas,
421,2019,True,2023,"Adidas❣️
Great store, there are plenty of parking spaces. I recommend parking in the basement parking garage so that the car stays cool. Of course free of charge 😊 …",Herzo Store,adidas,
422,1153,False,2024,"Excellent store, with a wide variety of products and good discounts.

It has areas for children, such as a mini cinema, video game machines and a coloring space.",Herzo Store,adidas,
423,1109,True,2024,"Very expensive for an outlet, supply has decreased significantly in recent years.
Things are actually cheaper in your own web store, so why should you go to the outlet?",Herzo Store,adidas,
424,1433,True,2024,"Really great customer service. Although there isn't a huge selection of products in the brand store, there is even more of a selection in the outlet. Children are also kept busy during their visit by a small cinema corner.",Herzo Store,adidas,
425,1902,True,2023,"You can come across very cheap products, but you have to spend hours in the store to do this. There is so much variety. Children's products are also very diverse. There are mini areas where children can spend time. Fun for children, comfortable shopping for parents 😊 …",Herzo Store,adidas,
426,680,True,2023,Every time we go we find shoes at affordable prices. Sometimes I even bought shoes for my children for 8 euros. I come over every month. The last time I bought a Superstar was for 17 euros.,Herzo Store,adidas,
427,629,False,2023,"This is what an Adidas shoe looks like after 1 year. The “Porsche design” cost a lot of money and is now going in the trash! I used to walk around with Adidas shoes for years, but today this company only produces garbage. These were definitely my last Adidas shoes!",Herzo Store,adidas,
428,1283,True,2023,"This Zentrum for Adidas- and Reebok-Sports products, in which all are found, was found in Ausübung Ihres Lieblingsports benötigen, and in them they are große Rabatte auf Schuhe and Sportbekleidung gibt. There are many different types of …",Herzo Store,adidas,
429,2176,True,2024,"Great store, great selection. You can find everything for every taste, color and budget.",Herzo Store,adidas,
430,843,True,2022,"The store is very large and has a wide range of products, especially when it comes to shoes. Of course, it depends on the day and time whether and what you find for yourself. The weekend and the holiday season should be avoided as it is …",Herzo Store,adidas,
431,91,True,2023,"I'm glad I visited this place in Nurnberg, the prices are very good. Let me explain with examples. A shoe that costs 2,000₺ in Turkey is 110€ in normal Adidas stores here, but here it is 45€, and with a 20% discount when you sign up from …",Herzo Store,adidas,
432,1612,True,2023,"Very good outlet
You can always find something good, prices are appropriate too, you just have to look carefully, …",Herzo Store,adidas,
433,1205,True,2023,"The Adidas outlet in Herzogenaurach was disappointing. It was always crowded, making shopping a stressful experience. I also found that the range wasn't particularly appealing and there weren't as nice things as I expected. Even though the …",Herzo Store,adidas,
434,1458,True,2024,"Insane selection, and if you're lucky you'll get a bargain or two",Herzo Store,adidas,
435,1848,True,2024,"Well stocked but outrageously expensive. I would have expected bargains in the store too, but there are no discounts here. So you don't have to go there.",Herzo Store,adidas,
436,458,False,2024,"Been here for the first time in years. I used to always stop at Adidas when I drove towards Munich. I haven't driven the A3 in recent years. Now I was here again. I am a fan of Adidas. Shoes, outfit even the suitcase and the bag. The …",Herzo Store,adidas,
437,421,False,2023,"Many articles. No matter whether for men, women or children. Unfortunately few sizes available more S and M than anything else. You really have to be lucky. Free parking. Sometimes really overcrowded. It's best to come by during the week.",Herzo Store,adidas,
438,2025,False,2023,"Lots of people on Saturday. Parking is difficult to find, almost everything is occupied. There is also a crowd in the store. Offers very good. But all discontinued models. I think it's better to visit over the week.",Herzo Store,adidas,
439,690,False,2023,"The shopping experience wasn't bad and there was nothing to complain about. But when we wanted to complain about something just a few days later, we were treated politely but absolutely dismissively. For me, this means I will definitely never buy anything from Adidas again. By the way, we bought it for almost €1000.",Herzo Store,adidas,
440,1832,True,2023,"Really cool shop. Only it's all in English, which shouldn't be the case. After all, it's a German company. But really cheaper than anywhere else. 👌 …",Herzo Store,adidas,
441,907,True,2020,"I've never left empty-handed so far :-)

This is a very good outlet where you can really get some real bargains! …",Herzo Store,adidas,
442,552,True,2023,"First of all, I would like to share that the prices are very good.",Herzo Store,adidas,
443,1278,True,2023,Somehow the range gets worse every year. Prices high. But inside it is very spacious and large. Lots of cash registers that were also open. Unfortunately for me personally it was still a disappointment.,Herzo Store,adidas,
444,216,False,2024,I have ordered here several times and have always been satisfied and if something doesn't fit you can always return or exchange it,Herzo Store,adidas,
445,759,True,2024,Very good offers.,Herzo Store,adidas,
446,1041,True,2024,I was a bit overwhelmed by the sheer volume of things on offer. In the end it wasn't any fun having to wait for hours at the few changing rooms.,Herzo Store,adidas,
447,1589,False,2023,"Unfortunately, dogs are no longer allowed. We were only allowed in without one. It was too warm... so we went again",Herzo Store,adidas,
448,615,True,2021,"Hello,
We were at the outlet again at the beginning of September. Due to the Corona restrictions that are still in effect, we had to wait in line. …",Herzo Store,adidas,
449,1319,True,2023,"Big.
Decent prices, variety.
Free parking. …",Herzo Store,adidas,
450,1542,True,2024,"At the beginning you think the selection would be huge, but you quickly realize that there are simply too many special colors, shapes, etc. on offer that you otherwise wouldn't be able to sell so well. I think it looks a little better with …",Herzo Store,adidas,
451,549,False,2024,"It was liked by young and old. We found our toys there and the kids had their due, lots of places for all ages to rest and play. The store didn't have great things..the coffee super.",Herzo Store,adidas,
452,1022,False,2023,"Hopefully new and interesting goods will come soon. Feeling always the same. Before Corona everything was even more lucrative and much better :( With great offers. What I also miss a lot is the tent shoes out there, which were great back then. Shoes for 15/20€, today you can forget about that..",Herzo Store,adidas,
453,1536,False,2023,"An Eldorado for men of short stature

There is a very large selection of Adidas sportswear available. Unfortunately, …",Herzo Store,adidas,
454,808,False,2023,It's all ok. But there weren't any shoes that I could like. A big thank you for the opportunity to charge electric vehicles for free. Will definitely come back 💤. …,Herzo Store,adidas,
455,1130,False,2023,"I can only confirm that it's always the same boring thing. Always the same feeling. Before Corona everything was much, much better :( But there were also great offers. …",Herzo Store,adidas,
456,431,False,2024,"I would prefer not to give any stars at all! No dogs allowed! An absurdity for a global company! Not feasible for people who are in transit or come from further away (especially in summer). Well, we went over to Nike and left our money …",Herzo Store,adidas,
457,1353,True,2021,"We were there today as a family and did a bit of shopping. Everything is nicely sorted and very tidy, even though it was full. We can't complain about the prices or the selection either. The staff were very helpful. The company solved the …",Herzo Store,adidas,
458,678,True,2023,"Excellent service, high quality products, pleasant atmosphere",Herzo Store,adidas,
459,974,True,2022,Sports clothing and shoes heaven on earth! You should either arrive early to avoid the waiting times or endure them because everyone can find something for themselves here. You can get real bargains on shoes and also get rarer pairs and …,Herzo Store,adidas,
460,657,True,2023,"It was nice, but I lacked a bit of pizzazz.",Herzo Store,adidas,
461,1134,True,2024,Always something new. Standard sizes are often not available. Still worth a visit.,Herzo Store,adidas,
462,826,True,2023,"It's best if you have time and are traveling WITHOUT children :-) because I love this browsing, looking through clothes racks, slowly strolling through while people everywhere are hectically running after their children :-) but I had my …",Herzo Store,adidas,
463,1240,True,2024,"Quite busy, but not too crowded.
Discounted prices ok.",Herzo Store,adidas,
464,1191,True,2017,Was renovated a few months ago. Now even more sales on the 1st floor. Prices are quite good. We usually find more bargains in the Puma outlet.,Herzo Store,adidas,
465,1139,True,2024,"Very large Adidas store, with lots of clothing, there is even a relatively large football department. The staff are friendly and helpful. Unfortunately, many different sizes of T-shirts and sweaters are missing.",Herzo Store,adidas,
466,1861,True,2023,Great bargains. Go there once every year.,Herzo Store,adidas,
467,2158,True,2018,"Great prices, lots of quality goods. Helpful staff. If you come across discounts, you can shop there very well. The most expensive of these shoes cost 30 euros, a complete top.",Herzo Store,adidas,
468,343,True,2020,"Great, modern outlet with a huge selection for young and old! Prices are sometimes very significantly reduced, so that everyone can find what they are looking for here. A very great place for all shopping lovers! …",Herzo Store,adidas,
469,656,False,2023,"Easily accessible store with sufficient parking space. The shop is very modern and very clean. I couldn't find something in my size, which was quickly provided by young employees, really great. Unfortunately the prices are already super …",Herzo Store,adidas,
470,1207,True,2023,"Large selection, great products but unfortunately no discounts as big as there used to be at the old factory location in Herzogenaurach.",Herzo Store,adidas,
471,496,False,2022,"cool  !
a lot of products of all kinds.!
Beautiful, quality and good prices!",Herzo Store,adidas,
472,737,True,2023,"This is one of the best places, it's so cheap, there's so much cool stuff that I would have driven 500 km for it",Herzo Store,adidas,
473,1075,True,2020,"Everything is a bit confusing. Shoes in sizes over 44 are relatively rare. Average discount at 30%. Before shopping, check whether there is an additional discount voucher online. The coffee in the outlet store is very good. The walk across the street to McDonald's, where there is still a lot of plastic for food, is not worth it.",Herzo Store,adidas,
474,94,True,2018,"The outlet is losing more and more of its nice selection for everyone. In addition, the prices in the outlet have risen, so that in some well-known online shops you only pay half the outlet price.",Herzo Store,adidas,
