unique_id,customer_id,local_guide,date_year,text,text_response
808,214,False,2018,Great quality at affordable prices. Good choice. A visit will be worth it in any case.,
809,785,True,2020,"A big store with many assortments of sneakers and clothes, nice and friendly staff, but unfortunately a little bit for the large number of visitors. Unfortunately, the parking lot is very congested, but it is well laid out and organized.
I recommend you to visit it here, you will also find a little story about the puma factory",
810,1478,True,2023,was very nice,
811,1707,False,2021,"Well, the expectations were high. But unfortunately they were disappointed! Not even the basics from T-shirts to jogging suits could be found here. Even a saleswoman couldn't understand it... We then went to ADIDAS and were completely satisfied. So it's better to have 3 stripes than a lame cougar!",
812,73,False,2023,There is always a nice selection there at good prices,
813,159,True,2019,"Nice outlet, good prices, nice team and good advice, lots of selection, well-stocked product range, you can get some bargains, it's also conveniently located, right near the motorway.",
814,1237,True,2019,"Cool shop...... really cheap offers.
4 ⭐ because a certain shoe, which is still available online, could not be delivered here. Otherwise everything is good.",
815,554,False,2020,"Nothing special. If you want to hunt for bargains, you can just as easily do it at your local sports retailer. There are ongoing offers there too.",
816,1047,True,2022,"You just have to be lucky that there are discount campaigns going on when you are there.
It's a shame that these aren't advertised online.",
817,1609,True,2023,It's just not worth it. Unless you're a giant or a dwarf...,
818,1376,True,2023,Saved my trip to Herzogenaurach. After not finding anything at Adidas for the second time.,
819,887,True,2023,Very nicely designed outlet center. Always some interesting offers to be found,
820,803,True,2020,Nice outlet. I would like there to be more 2. Select items and especially a larger selection for men. Therefore 4 stars,
821,403,True,2020,I imagined it would be bigger. Prices are cheaper than normal but unfortunately not everything is available in all sizes.,
822,1564,True,2018,"The visit disappointed me greatly. I wanted to get two pairs of sweatpants (one for me, the other for my mother). Unfortunately there is only clothing (pants) for athletic, slim people. …",
823,1167,True,2018,"Very tidy and clean, large selection and the prices are fair. Sports shoes in particular are much cheaper. Always worth a detour from the highway.",
824,1514,True,2022,"One of my favorite stores ever. Very friendly and helpful staff. I'll be back, that's why I'm not going to A***** 😂 …",
825,1054,False,2021,Very nice and friendly employees. You can always find something with the huge selection.,
826,765,False,2018,"Absolutely awesome 😍😍 great selection and above all you can find things that suit you.
The prices are even better 😍 …",
827,1306,False,2021,"Great products, great selection and an absolutely modern store! The advice was also first class! We really enjoy going to PUMA in Herzogenaurach.",
828,1517,True,2018,"Well sorted, no junk goods, real bargains possible but some items can also be found cheaper online. Bought children's shoes...it was really worth it!",
829,1137,True,2022,"Always good for a bargain. The name outlet is still deserved here! This is not a pseudo-outlet like “Ingolstadt Village” or something similar.
You can still get decent discounts here and there is actually something for …",
830,1066,True,2019,"Great selection and really good prices, it's worth stopping by again and again.",
831,1693,True,2020,"Anyone expecting super bargains here will be a little disappointed. The selection is okay, the prices are a little cheaper than in the store. But real snappers are rare.",
832,763,True,2020,Very large selection of products. Staff is very helpful and friendly. One or two bargains are also possible.,
833,615,True,2020,"Great company. Thanks to PUMA, who, despite their size, have something left for volunteer work! Could the competition learn a thing or two?",
834,1032,True,2023,Good offer...lots going on...did you notice that other Puma outlets like Leipzig Brehna are cheaper than this one...? 🤔 …,
835,1187,True,2023,Big factory discounts. Good prices. Great selection!,
836,453,True,2022,"Large selection, but when you look closer it's not such a good selection anymore",
837,865,True,2022,"Very nice staff
Good price
You always find something",
838,1772,False,2019,"Somewhat misleading pricing. On racks starting at 50 euros there were only clothes starting at 90 euros.
Inconvenient exchange, slow cashier",
839,960,False,2023,"Great bargain, large selection and clear.",
840,893,True,2023,Very large center with an excellent selection and good discounts,
841,1765,False,2022,Shopping is fun here! 😎 Very wide range at acceptable prices. Top! …,
842,937,True,2023,Definitely a must for Puma fans... I would have expected more from the selection.,
843,864,True,2022,Way too expensive. But the presentation of the development and creation in the form of images and text is great. We didn't find it at adidas.,
844,826,True,2023,"Lots of choice, great offers",
845,1678,True,2021,Nice service but the quality has deteriorated significantly. It's only produced cheaply and unfortunately you can see that now,
846,546,True,2019,"Huge selection at top outlet prices, sometimes more, sometimes less bargains possible. Always worth a visit and you can always find something :-)",
847,1500,False,2018,"Unfortunately, the old production halls now appear to have been demolished and rebuilt; I hope all the more that even after the move to the new headquarters, Rudolf Dassler and the company history of Puma will still be remembered at this traditional address. I'm glad I was there once ☺",
848,338,True,2022,I came in and the staff looked at me like they wanted to throw me out. The outlet was good but I still didn't experience a wow effect sory 😔👍👏🙏😉😷🙋‍♂️💛💙🇹🇷🇩🇪 …,
849,1589,True,2020,"You have to keep your eyes open and compare the prices carefully. I've always found what I'm looking for there, especially when it comes to sports shoes, and at really good prices.",
850,1582,True,2023,Nice things,
851,1,True,2023,"It's actually a large outlet that looks nice, but I've never found anything there in contrast to smaller Puma outlets like e.g. B. in Metzingen.",
852,348,True,2023,Didn't find anything suitable but it's actually very big,
853,1647,False,2022,"Sometimes really great bargains and sometimes additional promotions, nice puma cafe next door with a 10% discount after your purchase.....",
854,1075,False,2022,"I love this store.
I'll always find what I'm looking for.
Many things are heavily discounted.",
855,18,True,2019,You can find many clothes here at a slightly lower price than normally in a store selling this brand's clothing. There are also 3 other large stores nearby.,
856,202,True,2022,Super sorted. Very good staff. Good discounts. Was content.,
857,747,True,2021,Good choice. Of course there is no advice. Prices are occasionally very good,
858,72,True,2019,"If you are looking for football shoes you will find something for jogging too, there is a whole island for motor shoes, probably 25 different shoes! Indoor sports shoes 7 pairs! The fashion shown is definitely to someone's taste. It's not mine. I could have had 30% off everything and didn't buy anything.",
859,928,True,2023,"Nice store, wide selection, excellent quality!",
860,1197,True,2019,"Top offers, good quality, friendly sellers, top everything... Can only be recommended",
861,720,True,2022,"Good parking, helpful staff, large selection and great offers",
862,447,True,2018,"Excellent collection of men's, women's and children's clothing. Big discounts on a small section. Nice as a stop during a drive home from holiday.",
863,902,True,2017,"For me it's not worth a visit.
I'd rather go to a specialist shop and get good advice and have the latest models. Supposed bargains are difficult to find",
864,972,True,2021,"Whether in the brand store or in the outlet, the best service and best customer advisors in Herzo. It's always worth making a quick stop.
BTW in the brand store there is the opportunity to drive a Formula 1 simulator.",
865,275,True,2019,"You can always find something nice, but unfortunately it's always very warm, especially upstairs...There is air conditioning, so why isn't it regulated?",
866,1428,True,2020,"Price for us in BR doesn't make sense. Unfortunately it's the same as what you pay here in Brazil, it's worth finding things you don't have here",
867,1811,False,2023,"Nice selection, unfortunately the standard sizes were sold out (a shame).",
868,900,True,2023,"So much quieter than at Adidas, the stuff won't literally be torn out of your hands, and you'll find what you're looking for again and again at any time",
869,87,False,2022,Very unfriendly at the entrance and very inflexible.. The shop is empty no one was inside I know you need an appointment but if there are no people there🤷‍♂️ …,
870,1311,True,2021,"Very nice staff, the prices were right and the quality is convincing therefore 5 stars",
871,1840,True,2022,"Best of the 4 outlets. Personally, I always find the most suitable items there. What particularly impresses me most is the choice of shoes.
Best diversified assortment. Convinces me again and again.",
872,1654,True,2019,"Large selection well presented, unfortunately 3 different prices for one or the other products were a bit misleading. When asked, the Puma team was happy to help",
873,493,True,2022,"Very good prices, you can always find something for yourself",
874,351,True,2023,Excellent choice and prices,"Hey Damjan,

We look forward to your feedback and your great experience in our store. The entire PUMA Store team can't wait to welcome you back. We hope you'll visit us again soon 😊 …"
875,1710,True,2019,"I don't know the company philosophy exactly, but I miss the lifestyle. It's good for sport, but in my opinion it doesn't reflect the entire range of Puma. Even here I couldn't find any soccer shoes... I would have hoped for a lot more at the roots!",
876,1670,False,2023,"Here, as a craftsman, you have to tape the Addis logo on your work shoes 🤦🏼‍♂️...how sick is that …",
877,1277,True,2020,"Great place to shop.
If you are not sure what you need, just come and walk around the outlet.
You can always find something that you like both in terms of appearance and price",
878,796,True,2023,Large selection at really fair prices,
879,378,True,2023,Great prices and a very large selection!,
880,473,True,2021,Was actually satisfied..... But I imagined a lot more.... Looks more promising from the outside than it is on the inside....,
881,260,True,2019,"Huge selection, fashionable, you can also find something for unusual sizes. Cheap prices, we think it's great.",
882,465,True,2022,Any complications with the so-called pandemic?? Fill in your personal data at the entrance and then go shopping!😉😉 …,
883,881,True,2022,Well structured store. Full selection. I'd love to shop there.,
884,694,True,2023,"Nice big store, ok priced",
885,427,False,2023,Many things are simply not available in certain sizes...,
886,1464,True,2020,"It was a successful visit once again, if you have some time you can always find something and the prices are really great 🤣 …",
887,1545,False,2020,Really not recommended. Outlet goods were junk. The flagship store had beautiful things at amazing prices. I did not buy anything.,
888,399,True,2020,"Visually a very nice shop.
Prices are not necessarily outlet-worthy.
But it's worth taking a look.",
889,1058,True,2020,"Great outlet with a large selection. You just have to find something. You can get real bargains, but you have to compare.",
890,14,True,2022,"As always, found something... :-D",
891,167,True,2023,Wiel shoes on offer,"Hey Anna,

We are so pleased that you have chosen PUMA. Thank you for taking the time to …"
892,1603,True,2017,"It's really fun to buy here!
The selection is very large!
We always come back to shop!",
893,692,False,2023,Gladly again good advice and tips,
894,1399,True,2019,"Large range and good prices.
Definitely more recommended than the competition 1km further.",
895,638,True,2023,"I bought 13 Euro sneakers, I love Puma",
896,1191,True,2018,Great prices but sometimes you have to be lucky to find something suitable,
897,340,True,2021,"Not good service
Unfortunately disappointed and the workers acted as if they couldn't speak German …",
898,1619,True,2022,Good offers and some bargains. Definitely worth a visit.,
899,1437,True,2019,"Not every item is available in every size, but the discounts are impressive. Some pieces are marked down to a fraction of the original price. Unfortunately, the proportion of golf clothing is a bit low, but there is a lot for football and …",
900,1302,True,2021,"Friendly staff, good selection and sometimes real bargains",
901,989,True,2019,"Large and modern outlet with a very good mix of new collections, individual items and sales of the current season.
There are then enough parking spaces available in the parking garage.",
902,886,True,2023,You can buy one very cheaply,
903,355,False,2021,"Very good outlet. Large selection (especially compared to the Adidas outlet next door) and often good discounts. If you're looking for sportswear or something similar, you can probably get a bargain here.",
904,1435,True,2023,A must-visit for us once a year😉 There is always something to be found. …,
905,1371,False,2019,"This was my third time at the Puma outlet. In my opinion the best of the existing outlets, but it's a matter of taste. As with all outlets, you have to be a little lucky, otherwise you'll walk out with the usual things like socks (like tea lights at Ikea)...",
906,224,True,2018,"Large store with a huge selection, something to suit every taste. There are enough parking spaces and even if you are hungry or thirsty, you will be helped.",
907,1451,True,2019,"I can only recommend it 👍🏼 you can see good clothes, shoes etc. And it's kept very tidy and clear. …",
908,531,False,2020,Very disappointing. The saleswoman was more interested in her colleagues than in helping us. I wanted to buy running shoes for the winter. She was absolutely overwhelmed,
909,1250,True,2023,Too expensiverrr,"Hi Sezer,
We're sorry you didn't find what you were looking for this time. Your feedback will help us offer you a better shopping experience next time. Thank you for sharing your thoughts with us."
910,443,True,2019,"We go there every about 18 months.
Great for shopping, cheap prices.",
911,1547,True,2022,Big store. Clean and groomed. Good assortment. Staff friendly and helpful,
912,997,True,2019,"After I first went to the other manufacturer in Herzogenaurach and found extremely few XXL things, I went to Puma. Much more pleasant there, not so crowded, large selection in XXL too. There were great discount offers and the waiting time at the checkout was a fraction compared to adidas. Gladly again and highly recommended",
913,517,True,2020,"Friendly staff with a nice selection of products. However, the price of the products is often more expensive than that of an online shop.",
914,445,False,2023,"If you are looking for size XS, S, XXL or XXXL, you have come to the right place!",
915,1196,True,2019,In my opinion the cheapest outlet in Herzogenaurach. You always get the second item for 50 percent. Selection very good. There are also BVB fan items as Puma is the supplier.,
916,1136,True,2023,Always worth a visit... Runners' hearts are happy here 🤗👍💪 …,
917,1596,True,2022,Super nice customer service. Quick and easy solution to problems. Keep it up!,
918,1013,True,2020,"Very good prices on most products. Staff very, very friendly and accommodating - even apart from being a salesman.",
919,905,True,2020,Very good selection at reasonable prices - the staff is friendly and will help if asked.,
920,600,True,2019,It's big but the selection isn't that special. You can buy better somewhere else.,
921,1239,True,2018,"I think the price ratio is great, everything is included. I can only recommend. :)",
922,998,True,2019,"The only outlet center in Herzogenaurach that is also an “outlet”!
Adidas and Co sell absolutely overpriced and sometimes above the general market price! …",
923,818,False,2019,"I've been a customer at the Puma Shop HZA for a long time. Unfortunately I cannot confirm the good reviews. The selection is ok for an outlet store, but I have seen Puma stores with a better selection. What I absolutely don't like are the …",
924,71,True,2021,It's hard to find anything on Saturdays. I didn't find a toilet either. Otherwise my first choice in Herzo.,
925,320,True,2023,My favorite shop,
926,871,False,2020,"Better directions or signage could be beneficial! Otherwise a sports shop like all others, prices are almost the same. There are too few staff!",
927,1307,True,2022,"Top selection and top prices! Clean, staff very friendly!",
928,1713,True,2020,"Good prices, with several items deducted from the checkout.",
929,1763,True,2019,"Very nice store, clean, well stocked in size and color. Very attractive price.",
930,1866,False,2024,Super,"Hi Ferhat!

A big thank you for choosing PUMA. Your feedback means a lot to us and we look …"
931,474,True,2019,"Yes, that's nice, but now when you think you're getting a bargain, well, the prices are normal",
932,207,True,2023,"I can only recommend! Huge selection, lots of deals. It's worth shopping here.",
933,173,True,2022,Very big and beautiful. Affordable products available,
934,325,True,2018,"Unfortunately there are no clothes for whole men here.
There is clearly a lack of sizes beyond XXL.
There's everything here for half shirts. 😕 …",
935,618,True,2017,"In contrast to Nike and Adidas, a clearly structured, friendly, bright store. You can also get some bargains. There is also a large parking lot with charging options for electric cars and space for our motorhome. This makes shopping fun in contrast to the chaos at Adidas Nike and Co",
936,1731,False,2023,All you need. Good prices,
937,1765,True,2023,A very nice outlet with really good prices.,
938,1365,False,2022,"What happened to the great Puma store from before 2019? Since the renovation I can't find ANYTHING there anymore. Before, I never left there empty-handed. An example: sweat jacket for men, black: 40 pieces are hanging in the store, of which …",
939,1040,False,2023,"It was great here, we also found what we were looking for. It's worth a visit.",
940,701,False,2023,Super well stocked and really affordable prices,
941,988,True,2018,"Very nice, large selection but not everything is a bargain like before. All in all, a worthwhile visit.",
942,347,False,2022,"Lots of choice, pleasantly surprised, bought two pairs of shoes",
943,1392,True,2023,A nice outlet that appeals to all age groups.,
944,1429,True,2018,"Great store where everyone is sure to find something.

Good prices and nice staff. …",
945,500,True,2023,Very nice staff and great selection.,
946,1103,False,2019,"You shouldn't support any sporting goods manufacturer in the area... they're all greedy for money.
Selling and deceiving the logistics employees, they don't even feel ashamed",
947,641,True,2023,Interesting presentation of the new products and great bargains in the outlet.,
948,1461,True,2019,I really liked the designs of women's sportswear. Naturally they are a little expensive compared to the others but hey it's Puma. The staff was quite friendly when I went there,
949,588,True,2022,Quite okay but nothing extraordinary. Not really cheap for an outlet shop.,
950,1373,True,2020,"Large selection, frequent discounts of up to 50%, a nice separate section of the latest collections.",
951,815,True,2020,"Great atmosphere! Great clothes, very nice staff. 1a advice, cool people. Gladly again and again!",
952,758,True,2021,I've always bought good things here. Employees are helpful.,
953,1419,False,2022,"Always happy to take it with you as a pit stop on the way back from Austria.
Large selection, nice staff.",
954,1077,True,2020,The prices aren't that good anymore. I've found better deals before.,
955,541,True,2023,Really recommended 😃👍 …,
956,6,False,2022,Not interesting for football shoes. I wonder why there is almost no selection of football shoes at a Puma headquarters. Prices and selection just unattractive. Maybe they don't want to sell anything...,
957,869,True,2018,"Always worth a visit! A nice, large store with plenty of changing rooms and a huge parking lot! A must for bargain hunters!",
958,663,True,2020,"New, modern shopping outlet. Everything is spacious and clearly presented. Top prices, long waiting times at the checkout. However, I'm not a puma fan. If you like this, this is the right place. Next door there is a bakery & cafe bistro, and a few sports shops. W",
959,455,True,2023,The prices and the range of products are simply convincing... Try it out!!!,
960,37,False,2023,I've just been standing at the checkout for 25 minutes..... Saleswoman moves in slow motion.,
961,1864,True,2020,Good prices. Not that big of a selection but good stuff,
962,433,True,2018,Veliki Outlet,
963,297,True,2023,Unfortunately I was disappointed this time and went home without a bargain,
964,1575,True,2023,"Large selection of clothes. If you don't search specifically, you'll find something",
965,462,True,2022,"Good prices, great offers, very happy, I didn't expect it",
966,256,False,2023,"Puma has made herself. Nice things, some of them quite well discounted.",
967,20,False,2019,"The Puma inbound service for complaints is one of the best I have ever encountered. Mr. V. Muller and Ms. P. Harrigan, among others, have set new standards in the area of ​​service processing by answering the complaint promptly and …",
968,1326,False,2023,Such a diverse offering was overwhelming.,
969,317,True,2023,A little expensive for an outlet,
970,1668,True,2020,A nice outlet with plenty of selection. You can always find one or two bargains. There are also plenty of parking spaces.,
971,1789,True,2018,"Good range, prices okay, seller friendly but not pushy.",
972,1019,True,2023,Thanks Puma. Here I also have a good selection in large sizes and very nice employees.,
973,1825,False,2023,Nice outlet and good offers on great products - gladly again,
974,1276,True,2023,"I left satisfied, thank you.
See you next time",
975,620,True,2023,Great staff strong prices good quality,
976,66,True,2017,"So I'm really not into brands. But the shop doesn't look much compared to Adidas. I've never really found anything, despite multiple visits",
977,1088,True,2018,"Very modern and great designed outlet center. If you browse around properly, you can get really good bargains here.",
978,1756,False,2022,"Great disinterest from the staff
I don't know any German sports manufacturers
So you don't have to be surprised that people are migrating to foreign …",
979,194,False,2018,"I really enjoy being here, even though sometimes unfortunately there aren't the best offers!!
Have a nice stay!!",
980,231,True,2022,"Great outfit offer at great prices.
Always worth a visit.",
981,3,False,2023,Very nice and great prices.,
982,1744,True,2020,Gigantic selection. Top quality. Seller courteous. We recommend.,
983,1368,False,2023,"A large selection, everything neat and clean",
984,240,True,2019,Quite ok. The selection was better and the price was still a bit high for an outlet.,
985,134,True,2023,I wish there was a larger selection of men's shoes. Otherwise everything was great.,
986,1933,True,2023,"How much I love shopping here!!!
Ample parking.",
987,1244,True,2018,"The selection of goods is not particularly large, and the prices are not a revelation either. …",
988,1480,False,2020,"Branded clothes are usually too expensive in the store, but you save a lot of money in the outlet.
Highly recommended, thumbs up.",
989,222,True,2023,Modern and large outlet. More than enough parking spaces available.,
990,1070,True,2023,"This store is incredible, its history and shopping",
991,556,False,2022,"Very large selection and fair prices.
Nice personel.",
992,1375,True,2019,"Price performance very good, also found a lot in size 47 - there is also a very good selection of clothes!",
993,1869,True,2019,"As an old Puma fan, I have to say.
The store was nicer and the selection was better, but that's just the way fashion is, there's nothing you can do... Otherwise, I'll keep checking in to see if I can find anything 😉 …",
994,1886,True,2022,All prices approx. 30% reduced. Unfortunately often only small sizes or xxl,
995,1418,False,2022,"Great offers, good goods, really reduced",
996,1544,True,2020,"Better than Adidas and Nike. The Puma Outlet Store is a very large store with a lot of parking spaces and a lot of selection, which is also of high quality with really fair prices. You can get jerseys from well-known teams from the previous …",
997,1041,True,2022,"Great, you can always find something cheaper than in normal stores.",
998,1915,True,2020,"Biggest disappointment I've experienced, nothing innovative, just stuff like for pensioners, gray, black, olive... with a Puma stamp. Yes, there are alternatives to the motorsport stuff, but no, only something like that... 3 emails have …",
999,540,False,2023,Good offers and very good prices,
1000,1754,True,2020,Very nice and clear. Friendly service included. Top prices for an outlet.,
1001,1966,True,2023,Huge choice. Democratic prices.,
1002,589,True,2022,Open and clean atmosphere. Friendly and helpful staff. There are also real bargains here.,
1003,67,False,2021,"Very nice seller, everything in order, saved a few euros, good thing.",
1004,679,True,2018,"Very large, huge selection of the latest models for a variety of sports, friendly staff, very clean and well-kept, a visit is absolutely worth it",
1005,1868,True,2021,"Staff friendly, but the prices are sometimes significantly higher than online.",
1006,1021,False,2018,"A week ago, at the Puma Outlet Herzogenaurach, for tower shoes, the lady, Betinte, was very nice and friendly and treated me well? Therefore advise the five stars, my address is Margaretha, Engelhardt Mühlleite26 90579 Langenzenn Telephone 09102 96692, I wish you a nice day.",
1007,544,False,2024,Made a great snap,"Hey Frank,

Thank you for your feedback. We are so pleased that you were able to feel the characteristic PUMA shopping vibe at the PUMA Outlet Herzogenaurach. Please visit us again soon 😊 …"
1008,782,True,2020,"Good selection, plenty of parking, good selection and prices.
That's how you make an outlet and that's what I mean by an outlet!",
1009,226,False,2020,"I like Puma, great offers and best quality guaranteed. Even if something breaks, of course through no fault of your own, the employees are always super nice and accommodating.",
1010,733,False,2016,There are a lot of good things and fair prices. Worth knowing!,
1011,1033,True,2020,The Puma Ourlet complex is well structured. When I was there there were not very low prices but on the other hand there was a great variety.,
1012,1622,True,2019,"Super structured, clean ambience and affordable prices. Definitely worth a visit...",
1013,538,False,2023,As always it was great and so were the prices.,
1014,1706,True,2018,Always my pleasure! Man and woman always find something. Staff really very friendly.,
1015,405,True,2020,"Great store, I like it much better than the competition. I'd love to come back.",
1016,1865,False,2023,Great offers. There's always a few snappers!,
1017,1044,True,2020,"Huge selection, but I personally found the prices too high! Get it cheaper on Amazon and eBay",
1018,204,True,2020,"Great value for money, pleasant sales staff...
Thank you and please keep it up.",
1019,970,True,2023,I think for people who are “in the know” about Puma you can definitely find one or two offers,
1020,448,True,2022,Over the top! You have to have been there! I love Puma! I bought new great sports shoes. Very nice outlet!,
1021,1954,True,2023,Nice branded store. Huge choice,
1022,1839,True,2021,"Nice, helpful staff. Great selection and certainly something for everyone.",
1023,238,True,2020,"Good, neat. You just have to look for bargains and be lucky",
1024,1818,True,2021,It's really worth it and then to Nuremberg👍👍👍I think it's great there and I'm coming here again this year!!! …,
1025,1137,True,2019,"Exactly how you imagine an outlet to be! Unfortunately, the really big bargains were not possible (today)!",
1026,1100,True,2020,"Great selection, and very good prices compared to other outlets nearby, very friendly service.",
1027,193,True,2019,Sometimes there are super cheap offers! You just have to look a little!,
1028,1015,False,2019,"only good words... parking spaces for everyone, in the store the sporting goods are arranged neatly... lovely staff!!! what can I say ..🖒 …",
1029,1401,False,2019,"Unfortunately, my Nissan eNV200 couldn't be charged at the charging station, it wouldn't be recognized and the menu navigation wasn't perfect either. Loading went smoothly with Addidas.",
1030,536,True,2019,"Just super nice there, super nice selection, always the latest shoes and for everyone, I really got my money's worth.",
1031,1548,True,2021,Not much choice and the price is cheaper online.,
1032,1497,True,2022,"Large selection of reduced items, including many current items",
1033,420,True,2019,"Unfortunately there is nothing in my shoe size (50).

I used to go to Herzogenaurach and I was sure I could find a few. Puma should at least have all sizes available in its own headquarters.",
1034,521,True,2022,"Of all the outlets here, they have the lowest prices and the widest range. Definitely come here first and then the others!!",
1035,614,True,2022,Great selection. Good quality and cheap prices.,
1036,1405,False,2020,Top store for every budget with great offers and good bargains,
1037,166,True,2023,Friendly checkout staff serve customers quickly,
1038,1743,False,2023,The selection is crazy...it's amazing!!,
1039,691,True,2022,They have really great stuff. Had to wait a long time,
1040,471,False,2020,"Nice shop, sometimes you can find cheap things and sometimes you can't.",
1041,162,True,2020,Not my taste. Still quite steep prices for an outlet,
1042,1469,False,2020,"Lots of customers, but still very manageable and great offers... always happy",
1043,978,True,2020,Very nice there and always enjoy shopping for good things there,
1044,1946,True,2021,"Great selection, low prices, large amount of goods. Fast service at the checkout. Modern goods.",
1045,1430,True,2022,"Up-to-date, cool, sometimes good offers, stylish, enough parking spaces",
1046,199,True,2021,"Beautiful, large and affordable selection of sports and streetwear.
However, some of the staff are very unfriendly.",
1047,80,True,2018,"Super large selection, I'm thrilled. Very friendly staff.",
1048,605,True,2023,"Opti top, everything was great",
1049,784,True,2018,Lots going on at the weekend. Good choice. Clear. Real bargains possible,
1050,1906,True,2019,"Great at Puma!
Very beautiful true at SUPER PRICES!",
1051,1147,True,2021,Lots of great items for extremely reduced prices. They even have a small basketball cage on the 2nd floor to try out.,
1052,525,True,2022,"Very friendly, some people should take an example",
1053,1460,False,2022,Very nice. It's always worth going there.,
1054,748,True,2019,"Always worth a trip, not everything is cheap but there were always cool things...",
1055,898,True,2020,The most beautiful outlet in Herzogenaurach. At least there's only a third as much going on here as in the other outlets... There are a lot of good snappers on the first floor at the back👍🏼 …,
1056,1867,True,2020,Some very good offers. Large selection of clothing and shoes.,
1057,1067,True,2023,You should have seen it. Always found something. 😀 …,
1058,957,True,2020,Definitely more of a rummage table atmosphere than in the nearby Adidas outlet and the same quality is often a bit cheaper. The selection is somewhat smaller.,
1059,896,True,2020,"If I have my former favorite brand - I grew up with it as a child! - report in detail about piracy products, some of which are not noticed even in Puma stores in Berlin, for example on Kurfürstendam, even if I ask about such a bag and I …",
1060,229,True,2023,"Top selection, one of many outlets in Herzogenaurach, there are also Adidas, Nike and s.oliver",
1061,268,True,2020,"Great product, very cheap offers. It's always worth a visit...",
1062,417,True,2023,Many products that can be purchased in retail stores at the same conditions,
1063,1679,True,2019,"sad place. as if an old supermarket space had been uninspiredly turned into a pop-up store. On the other hand, even “tk m*ax” looks valuable. Outlet or not, this is the shopping opportunity at the Puma headquarters, it could be nicer. And …",
1064,259,True,2020,"I was disappointed. Little selection for larger sizes. There are not only small, most delicate people.",
1065,460,True,2023,"Very nice clothes, will come again",
1066,1434,True,2023,Large selection of products,
1067,883,False,2019,You can go there and save money. Good deals.,
1068,1494,True,2020,Very large selection and the price is worth going here at least 1-2 times a year,
1069,1965,True,2023,"If you look hard enough, you can find something you need.",
1070,1916,True,2019,"Always happy to stop south - and let's be honest - Puma has made significant improvements in terms of style & fashion and corporate design, and of course public relations, in recent years. I always find a nice discounted shirt or polo or sweatshirt or or or...",
1071,1176,False,2020,"Sportswear for Borussia Mönchengladbach is cheaper in the BMG fan shop than in Herzogenaurach, so it's better to have it sent to you instead of driving around the corner (8 KM)! What a shame actually!",
1072,1053,False,2019,I was a little disappointed with the offer. But you can still find bargains.,
1073,425,True,2022,"Not too crowded, nice range, sufficient and clean toilets",
1074,1465,True,2021,Big shop. Great selection good prices,
1075,533,True,2018,"It's not a bad idea to stop by, but I would like to see more from golf.",
1076,1522,False,2023,Not really worth going there,
1077,1608,True,2018,"Well, cheap, but in one store you can find more interesting things from Puma than there. Plenty of parking and nice building.",
1078,534,False,2023,"Large selection, a very modern outlet.",
1079,917,True,2020,"Today was a good day for shopping. Lots of things on offer up to 30, 40",
1080,1598,True,2023,"You should visit... but, you should come with the intention to buy...",
1081,1011,True,2018,Great location. Great shops and genuine factory outlets at great prices. The visit is definitely worth it!,
1082,584,True,2023,"Super great, absolutely up to date",
1083,1577,True,2022,"Super cheap, staff very friendly and super clean!",
1084,1610,True,2022,"Everything a Puma fan's heart desires. Staff is sometimes a bit overwhelmed.
The lady at the checkout lost her calm. 🤨 …",
1085,1717,False,2019,Great shops but prices could be a little cheaper.,
1086,946,True,2020,Good prices and capable friendly staff. Only recommended.,
1087,136,True,2022,Super nice staff. Good bargains to be had,
1088,746,True,2020,"You can always find something in the Puma outlet store :). Personally, I really like the concept store, I almost always find something here... Even if it's not what I went there for 😋 …",
1089,1914,False,2021,"Good selection, friendly staff, very good prices.",
1090,495,True,2018,Have a large selection of items. Some really good offers.,
1091,1721,True,2019,"Great selection, good prices. Best offers in the area.",
1092,1513,True,2020,"After we saw the FCB items at Adidas, my boys (5-9) and I were looking forward to the Puma store! We wanted to buy something from BVB there! But when we were there we were really disappointed! Nothing there !A few jerseys yes, with 85 euros …",
1093,286,True,2020,Super cheap and totally clean outlet. Always find cool and cheap clothes and shoes. Parking space in front of the door too.,
1094,191,True,2022,"Well, huge building, small selection. And the wallbox for e-cars was also defective.",
1095,1384,False,2018,"Good selection, bargains but only in certain quantities, sizes and colors",
1096,924,True,2020,It was totally worth it for us 😊 we got another 50% off the second item …,
1097,672,False,2021,"Very interesting and if you're looking for bargains, you have to see it",
1098,1554,True,2020,"If you let yourself be surprised by what things are available, you can get great bargains.",
1099,1014,True,2021,"There's not much to choose from, and it's not as cheap as an outlet.",
1100,1144,False,2022,"Relaxed shopping despite Corona
Some cheap offers
Gladly again",
1101,127,True,2023,"Nice outlet store, large selection, lots of bargains",
1102,873,False,2022,"Unfortunately a bit disappointing...
Somewhat meager selection of equipment and sizes... Too bad jam...😐 …",
1103,1056,True,2019,Great selection and absolutely affordable. Not like the competition across the street 👍 …,
1104,1150,True,2023,"Got a bargain, it was worth it",
1105,345,True,2016,"Shopping is fun here: Beautifully designed building with a Puma-style parking lot. Plus the reason for this: good quality, good discounts and (typically Puma) cool designs.",
1106,1657,True,2020,"Very cheap prices. Huge selection, highly recommended",
1107,1808,True,2019,Top product and really cheap. Large parking lot and nice helpful staff,
1108,25,True,2019,Very cool shop and lots of parking spaces too. It was very relaxing and enjoyable shopping there.,
